,id,quantity,name,price,fs_receipt_id,fs_receipt_issue_date,org_id,org_ico,org_dic,org_building_number,org_country,org_ic_dph,org_municipality,org_postal_code,org_name,org_street_name,unit_id,unit_building_number,unit_country,unit_municipality,unit_postal_code,unit_property_registration_number,unit_street_name,unit_name,ai_name_without_brand_and_quantity,ai_name_in_english_without_brand_and_quantity,ai_brand,ai_category,ai_quantity_value,ai_quantity_unit,unit_latitude,unit_longitude
5011,10757,1.0,PEC VIANOCKA GRAHAM 400g,2.99,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Vianočka Graham,Braid Bread,,Pastry,400.0,kg,,
5012,10745,2.0,COOP CESTO LIST CHL 275g,1.15,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Cesto listové,Basket White Bread,COOP,Bread,275.0,g,,
5013,10747,1.0,COOP OZ CIBULA ZLTA 1kg,0.95,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Žltá Cibuľa,Yellow Onion,COOP,Vegetable,1.0,kg,,
5014,10749,1.0,COOP KECUP JEMNY P 500g,1.69,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Jemný Kečup,Mild Ketchup,COOP,Sauce,500.0,kg,,
5015,10744,1.0,COOP MLIEKO CER 3.6% 1l,1.19,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Mlieko 3.6%,Milk 3.6%,COOP,Dairy,1.0,L,,
5016,10748,1.0,COOP OZ ZEM NESK PR 2kg,2.99,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Zemná Zelenina,Ground Vegetables,COOP,Vegetable,2.0,kg,,
5017,10751,1.0,COOP OZ CESNAK 3ks,1.69,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Cesnak,Garlic,COOP,Garlic,3.0,pcs,,
5018,10755,1.0,COOP SUS COOKIES COK 150g,1.59,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Čokoládové Sušienky,Choco Cookies,COOP,Snacks,150.0,kg,,
5019,10754,1.0,PEC ZAVIN JABLKOVY 250g,1.99,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Jablkový Závin,Apple Strudel,PEC,Pastry,250.0,g,,
5020,10752,1.0,RAC TYC CHOCAPIC 25g,0.75,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Snack,Snack,Chocapic,Snacks,25.0,g,,
5021,10756,8.0,PEC ROZOK 50g,0.14,1321,2024-11-19 15:51:07.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Rožok,Roll,,Pastry,50.0,g,,
5022,10738,1.0,CAJ OVO LESNA ZMES 40g,1.39,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Bylinný Čaj Lesná Zmes,Herbal Forest Fruit Tea,,Tea,40.0,g,,
5023,10734,1.0,COOP OZ CIBULA ZLTA 1kg,0.95,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Cibuľa žltá,Yellow Onion,COOP,Vegetable,1.0,kg,,
5024,10742,1.0,SUS OREO 154g,2.19,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Sušienka,Cookie,Oreo,Snacks,154.0,g,,
5025,10737,1.0,CAJ KASEL PRIEDUSK 22.5g,1.99,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Čaj na kašeľ a nachladnutie,Cough and Cold Tea,,Tea,22.5,g,,
5026,10735,1.0,MV SUNKA AMALKA 100g,1.69,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Šunka,Hamlet,MV,Meat/Meat Products,100.0,kg,,
5027,10741,1.0,PEC MINIZAVINY LEKV.200g,1.59,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Minizáviny s lekvárom,Mini Rolls with Jam,PEC,Pastry,200.0,g,,
5028,10743,1.0,COOP SUS COOKI BRUS 150g,1.59,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Cookies Brus,Cookies Brush,COOP,Snacks,150.0,g,,
5029,10740,1.0,COOP OZ SAMPINONY 250g,1.49,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Šampiňóny,Champignons,COOP,Canned Fruits and Vegetables,250.0,g,,
5030,10732,1.0,OZ KARFIOL ks,2.89,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Karfiol,Cauliflower,,Vegetable,,,,
5031,10736,1.0,SV ADVENT METAL MED 4ks,3.29,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Adventná Sviečka,Advent Candle,,Home Decorations,,,,
5032,10739,1.0,PEC BUCH.JANK. MAK 250g,2.99,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Makový Koláč,Poppy Seed Pastry,PEC BUCH.JANK.,Pastry,250.0,g,,
5033,10733,1.0,COOP OZ ZEM NESK PR 2kg,2.99,1320,2024-11-27 12:05:44.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Mletý muškátový oriešok,Ground Nutmeg,COOP,Vegetable,2.0,kg,,
5034,10729,1.0,COOP SUS COOKIES COK 150g,1.59,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Čokoládové Sušienky,Chocolate Cookies,COOP,Snacks,150.0,g,,
5035,10726,1.0,COOP RYB K TUN OL 3X80g,4.29,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Tuniak v oleji,Tuna Fish in Oil,COOP,Fish,80.0,g,,
5036,10731,1.0,COOP KECUP JEMNY P 500g,1.69,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Kečup Jemný,Ketchup Mild,COOP,Sauces,500.0,g,,
5037,10730,1.0,RAC TYC NESQUIK 25g,0.75,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Čokoládový nápoj,Chocolate Drink,Nesquik,Snacks,25.0,kg,,
5038,10727,1.0,COOP SUS VENCEK VAJ 100g,0.65,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Vaječný venček,Butter Wreath,COOP,Bakery,100.0,g,,
5039,10723,1.0,PEC PAGAC.OSKVARK.150g,2.39,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Oškvarky,Cracklings,,Pastry,150.0,g,,
5040,10721,1.0,SL TYC SLOVAKIA ZEM 160g,1.69,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Zem,Earth,SL TYC,Food,160.0,g,,
5041,10724,1.0,CUK SKITTLES FRUITS 38g,0.79,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Ovocné cukríky,Fruits Candy,Skittles,Snacks,38.0,g,,
5042,10722,1.0,OBL KOLONADA COK 140g,1.69,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Čokoládové oblátky,Chocolate Wafers,Kolonada,Sweet Snacks,140.0,g,,
5043,10728,1.0,CUK HARIBO ZELE M-ROUL45g,0.79,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Želé M-Roul,Jelly Candy M-Rolls,Haribo,Candy,45.0,g,,
5044,10725,1.0,CUK TROPIC BANAN V COK75g,1.09,1319,2024-11-28 16:07:05.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Tropické Banánové Vitamínové Cukríky,Tropic Banana Vitamin Candy,CUK,Health,75.0,g,,
5045,8243,1.0,SOL  OLOMOUC 1kg,0.6,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Sůl,Salt,,Dairy,1.0,kg,48.6808287,17.1998277
5046,8244,1.0,pol VIFON HOVADZIA  60g,0.65,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Hovädzia Polievka,Beef Noodles,VIFON,Food,60.0,kg,48.6808287,17.1998277
5047,8240,2.0,MLIEKO PLNOTUCNE 1L,1.55,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Plnotučné mlieko,Whole Milk,,Milk,1.0,L,48.6808287,17.1998277
5048,8248,0.985,KURACIA POL ZMES 1kg,2.446700507614213,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Kuracia Zmes,Chicken Mix,,Meat,1.0,kg,48.6808287,17.1998277
5049,8247,1.0,SWING Kokos 150g,1.39,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Kokosový Snack,Coconut Snack,SWING,Snacks,150.0,g,48.6808287,17.1998277
5050,8245,1.0,MOZZARELLA GALBANI 125g,1.6,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Mozzarella,Mozzarella,Galbani,Dairy,125.0,kg,48.6808287,17.1998277
5051,8241,1.0,MUKA SPECIAL oo 1kg kolarovo,1.05,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Special Múka,Special Flour,MUKA,Flour,1.0,kg,48.6808287,17.1998277
5052,8242,1.0,ZLATE ESICKA 220g,2.05,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Esicka,Esicka,Zlate,Snacks,220.0,g,48.6808287,17.1998277
5053,8246,1.0,Vishu kuracia 60g,0.55,959,2024-11-30 10:07:07.000000 +00:00,151,55673325,1084070878,,Slovensko,SK1084070878,Štefanov,,Tomáš Haba - Rozličný tovar,Štefanov,187,,Slovensko,Štefanov,90645,343,Štefanov,,Kuracia,Chicken,Vishu,Instant Food,60.0,g,48.6808287,17.1998277
5054,10711,0.395,Mrkva praná volná,1.1898734177215189,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Mrkva,Carrot,,Vegetable,,,48.6380414,17.1439377
5055,10717,1.0,Cuk Komprimát Mix 150g,1.19,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Komprimát Mix,Compressed Candy Mix,,Vitamins and Supplements,150.0,kg,48.6380414,17.1439377
5056,10720,0.13,Niva Orig.porc.50%,17.923076923076923,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Originál Sýr,Original Cheese,Niva,Cheese,0.5,kg,48.6380414,17.1439377
5057,10715,1.0,Knedľa parená 760g Kaner,2.3,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Parená Knedľa,Steamed Dumpling,Kaner,Pastry,760.0,g,48.6380414,17.1439377
5058,10712,1.0,Eidam COOP 200g blok údený,2.89,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Údený Eidam syr,Smoked Eidam Cheese,COOP,Cheese,200.0,g,48.6380414,17.1439377
5059,10716,6.0,Rožok štandard 50g Sen.pek,0.1399999999999999,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Rožok štandard,Standard Bread Roll,Sen.pek,Pastry,50.0,kg,48.6380414,17.1439377
5060,10714,0.435,Citrón sypaný váž.II.tr.,2.896551724137931,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Sypaný Citrónový Čaj,Loose Lemon Tea,,Tea,,,48.6380414,17.1439377
5061,10718,1.0,Kmeň kokosový 45g Cukránka,0.99,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Kmeň kokosový,Coconut Log,Cukránka,Snacks,45.0,g,48.6380414,17.1439377
5062,10713,1.0,Maslo tradičné 250g COOP K,3.29,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Tradičné Maslo,Traditional Butter,COOP,Butter,250.0,kg,48.6380414,17.1439377
5063,10719,1.0,Chips SL 60g solené,0.99,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Chips solené,Salted Chips,,Snacks,60.0,g,48.6380414,17.1439377
5064,10710,1.0,Petržlen 350g Coop Zelovoc,1.79,1318,2024-11-30 10:52:25.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Petržlen,Parsley,Coop,Vegetable,350.0,kg,48.6380414,17.1439377
5065,10709,2.0,KRM PED KAP HOV+KRAL100g,0.69,1317,2024-12-14 08:38:49.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Krmivo pre holuby,Pigeon Food,,Pet Food,100.0,g,,
5066,10708,1.0,KRM PED KAPS HOV 100g,0.69,1317,2024-12-14 08:38:49.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Paprika na plnenie,Capsicum for Stuffed Peppers,,Vegetable,100.0,kg,,
5067,10705,2.0,COOP KRM PE HOV RYZ 300g,1.39,1317,2024-12-14 08:38:49.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Krátkozrnná Ryža,Short Grain Rice,COOP,Rice,300.0,g,,
5068,10707,1.0,KRM PED KAPS KUR+ZEL 100g,0.69,1317,2024-12-14 08:38:49.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Kuracie a Zeleninové Krmivo pre Zvieratá,Chicken and Vegetable Pet Food,,Pet Food,100.0,g,,
5069,10706,2.0,COOP KRM PATE HYD P 300g,1.19,1317,2024-12-14 08:38:49.000000 +00:00,22,168882,2020401262,,Slovensko,SK2020401262,Nové Zámky,,"COOP Jednota Nové Zámky, spotrebné družstvo",Hlavné nám.,56,,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,Krémové paštéta pre psy,Cream Pate for Dogs,COOP,Pet Food,300.0,g,,
5070,10683,1.0,Cukor Korunný 1kg práškový,1.79,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Práškový cukor,Powdered Sugar,Korunný,Sugar,1.0,kg,48.6380414,17.1439377
5071,10700,1.0,Cuk Jojo 80g smoothies,1.09,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Cukríky smoothies,Candy smoothies,Jojo,Snacks,80.0,g,48.6380414,17.1439377
5072,10687,1.0,Smotana na var.10% 250ml,1.49,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Smotana na varenie,Cooking Cream,,Dairy,250.0,l,48.6380414,17.1439377
5073,10697,1.0,Snack PomBär Original 50g,1.19,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Original Snack,Original Snack,PomBär,Snacks,50.0,g,48.6380414,17.1439377
5074,10690,0.74,Banány voľné vážené II.tr.,1.783783783783784,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Banány,Bananas,,Fruit,,,48.6380414,17.1439377
5075,10701,1.0,Čaj ovoc.les.zmes 30g COOP,0.99,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Ovocná Lesná Zmes Čaj,Fruit Forest Mix Tea,COOP,Tea,30.0,g,48.6380414,17.1439377
5076,10685,1.0,Čaj Popr repík lek.30g byl,1.6,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Repík Bylinný Čaj,Agrimony Herbal Tea,,Tea,30.0,g,48.6380414,17.1439377
5077,10704,1.0,Kor Bobkový list 8g COOP,0.29,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Bobkový list,Bay Leaf,COOP,Spices,8.0,g,48.6380414,17.1439377
5078,10691,1.0,Suš BeBe Rod.jemné 130g,1.29,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Sušienky s jemnou náplňou,Biscuits with Fine Filling,BeBe,Dried Fruits and Nuts,130.0,g,48.6380414,17.1439377
5079,10695,1.0,Piškoty Seditky mini 120g,1.2,1316,2025-01-03 15:02:08.000000 +00:00,304,168891,2020375863,,Slovensko,SK2020375863,Senica,,"COOP Jednota Senica, spotrebné družstvo",Nám. oslobodenia,402,,Slovensko,Šaštín-Stráže,90841,847,Šaštín-Stráže,,Mini Piškoty,Mini Biscuits,Seditky,Snacks,120.0,kg,48.6380414,17.1439377
