id,quantity,name,price,receipt_id,issue_date,org_id,org_ico,org_dic,org_building_number,country,org_ic_dph,org_municipality,org_postal_code,org_name,org_street_name,unit_id,unit_building_number,unit_country,city,unit_postal_code,unit_property_registration_number,street,unit_name,product_name,product_name_en,brand,category,quantity_value,quantity_unit,latitude,longitude,month,year,month_year,weekday,receipt_price,is_luxury,is_bio,is_eco,main_category
7330,2.0,*Cappuccino,2.6,829,2024-07-01 11:35:22,238,53066669,2121263221,Unknown,Slovensko,SK2121263221,Bratislava - mestská časť Staré Mesto,0.0,LEON BA,Grösslingova,308,Unknown,Slovensko,Bratislava,85107.0,5,"Zuzany Chalupovej, Slnečnice Market",Unknown,Cappuccino,Cappuccino,Unknown,"Tea, Coffee, Soups",0.0,Unknown,48.092235,17.1181909,7,2024,2024-07,Monday,5.2,0,0,0,Beverages
7331,1.0,*Krabičkový džús,1.3,829,2024-07-01 11:35:22,238,53066669,2121263221,Unknown,Slovensko,SK2121263221,Bratislava - mestská časť Staré Mesto,0.0,LEON BA,Grösslingova,308,Unknown,Slovensko,Bratislava,85107.0,5,"Zuzany Chalupovej, Slnečnice Market",Unknown,Džús,Juice,Unknown,Juice,0.0,Unknown,48.092235,17.1181909,7,2024,2024-07,Monday,1.3,0,0,0,Beverages
7332,1.0,/Koláče všetky druhy,3.5,829,2024-07-01 11:35:22,238,53066669,2121263221,Unknown,Slovensko,SK2121263221,Bratislava - mestská časť Staré Mesto,0.0,LEON BA,Grösslingova,308,Unknown,Slovensko,Bratislava,85107.0,5,"Zuzany Chalupovej, Slnečnice Market",Unknown,Koláče,Cakes,Unknown,Pastry,0.0,Unknown,48.092235,17.1181909,7,2024,2024-07,Monday,3.5,0,0,0,Food
10924,2.0,MV SUNKA AMALKA 100g,1.69,1332,2024-07-02 17:51:58,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Šunka Amalka,Ham Amalka,MV,Meat,100.0,kg,0.0,0.0,7,2024,2024-07,Tuesday,3.38,0,0,0,Food
10927,8.0,PEC ROZOK 50g,0.14,1332,2024-07-02 17:51:58,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Rožok,Bread Roll,Unknown,Pastry,50.0,g,0.0,0.0,7,2024,2024-07,Tuesday,1.12,0,0,0,Food
10925,1.0,SOL VAR JOD JEDLA 1kg,0.49,1332,2024-07-02 17:51:58,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Jodizovaná Jedlá Soľ,Iodized Table Salt,COOP Jednota,Flavoring,1.0,kg,0.0,0.0,7,2024,2024-07,Tuesday,0.49,0,0,0,Non-Food & Services
10923,2.0,NAPOJ GRANK ORIG 400g+50g,3.99,1332,2024-07-02 17:51:58,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Originálny nápoj,Original Drink,Granko,Beverage,450.0,g,0.0,0.0,7,2024,2024-07,Tuesday,7.98,0,0,0,Beverages
10926,1.0,CUK CREEPY JELLY 11g,0.39,1332,2024-07-02 17:51:58,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Creepy Jelly,Creepy Jelly,CUK,Snacks,11.0,g,0.0,0.0,7,2024,2024-07,Tuesday,0.39,0,0,0,Food
7406,1.0,7 Days Jahoda 60g,0.69,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Jahodový Pečivo,Strawberry Pastry,7 Days,Pastry,60.0,g,48.336646,17.3103079,7,2024,2024-07,Saturday,0.69,0,0,0,Food
7410,1.0,CBA Taška tenká,0.15,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Taška tenká,Thin Bag,CBA,Bags,0.0,Unknown,48.336646,17.3103079,7,2024,2024-07,Saturday,0.15,0,0,0,Home & Household
7404,1.0,Jojo Smoothies 80g,1.05,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Smoothies,Smoothies,Jojo,Snacks,80.0,g,48.336646,17.3103079,7,2024,2024-07,Saturday,1.05,0,0,0,Food
7403,1.0,Slov.tyč.zemiak.80g,0.99,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Zemiakové Tyčinky,Potato Sticks,Unknown,Snacks,80.0,g,48.336646,17.3103079,7,2024,2024-07,Saturday,0.99,0,0,0,Food
7407,1.0,"Rajec kys.jem. 0,75l",0.75,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Perlivá Voda,Sparkling Water,Rajec,Beverage,0.75,L,48.336646,17.3103079,7,2024,2024-07,Saturday,0.75,0,0,0,Beverages
7408,1.0,+záloh PET 0.15€,0.15,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Záloha za PET fľašu,Deposit for PET bottle,Unknown,Deposit,0.15,EUR,48.336646,17.3103079,7,2024,2024-07,Saturday,0.15,0,0,0,Non-Food & Services
7405,1.0,7 Days DM vani/višňa 80g,0.93,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Vanilkový/Višňový Pečivo,Vanilla/Cherry Pastry,7 Days,Pastry,80.0,g,48.336646,17.3103079,7,2024,2024-07,Saturday,0.93,0,0,0,Food
7409,1.0,Cuk.Tropifrutti 100g,0.99,843,2024-07-06 08:24:12,243,47147695,2023768593,A,Slovensko,SK2023768593,Modra,0.0,Ko Ma Co,Šúrska,314,Unknown,Slovensko,Modra,90001.0,82,Štúrova,Unknown,Cukríky Tropické Ovocie,Tropical Fruit Candy,Unknown,Candy,100.0,g,48.336646,17.3103079,7,2024,2024-07,Saturday,0.99,0,0,0,Non-Food & Services
7455,1.0,UBYTOVANIE,38.0,850,2024-07-06 18:55:53,244,17331463,2020342951,28,Slovensko,SK2020342951,Bratislava - mestská časť Karlova Ves,0.0,M K M TRADING,Šaštínska,315,Unknown,Slovensko,Modra,90001.0,25,Šturova,Unknown,Ubytovanie,Accommodation,Unknown,Accommodation,0.0,Unknown,48.3341131,17.311762,7,2024,2024-07,Saturday,38.0,0,0,0,Services & Other
6883,2.0,Kofola 0.30 l,1.5,764,2024-07-10 13:31:52,224,52108694,2121141781,Unknown,Slovensko,SK2121141781,Bratislava - mestská časť Nové Mesto,0.0,MUNIŠI-Group,Tomášikova,284,Unknown,Slovensko,Bratislava,83101.0,10896,Tomášikova,Unknown,Nealkoholický nápoj,Soft Drink,Kofola,Drinks,0.3,l,0.0,0.0,7,2024,2024-07,Wednesday,3.0,0,0,0,Beverages
6882,4.0,Kofola 0.5 l,2.5,764,2024-07-10 13:31:52,224,52108694,2121141781,Unknown,Slovensko,SK2121141781,Bratislava - mestská časť Nové Mesto,0.0,MUNIŠI-Group,Tomášikova,284,Unknown,Slovensko,Bratislava,83101.0,10896,Tomášikova,Unknown,Nealkoholický nápoj,Soft Drink,Kofola,Drinks,0.5,L,0.0,0.0,7,2024,2024-07,Wednesday,10.0,0,0,0,Beverages
6881,2.0,Pilsner Urquel 0.50,3.2,764,2024-07-10 13:31:52,224,52108694,2121141781,Unknown,Slovensko,SK2121141781,Bratislava - mestská časť Nové Mesto,0.0,MUNIŠI-Group,Tomášikova,284,Unknown,Slovensko,Bratislava,83101.0,10896,Tomášikova,Unknown,Pivo,Beer,Pilsner Urquell,Beer,0.5,L,0.0,0.0,7,2024,2024-07,Wednesday,6.4,0,0,0,Beverages
6879,3.0,Menu 1,7.4,764,2024-07-10 13:31:52,224,52108694,2121141781,Unknown,Slovensko,SK2121141781,Bratislava - mestská časť Nové Mesto,0.0,MUNIŠI-Group,Tomášikova,284,Unknown,Slovensko,Bratislava,83101.0,10896,Tomášikova,Unknown,Menu,Menu,Unknown,Prepared Food,0.0,Unknown,0.0,0.0,7,2024,2024-07,Wednesday,22.200000000000003,0,0,0,Food
6880,4.0,Menu 4,7.4,764,2024-07-10 13:31:52,224,52108694,2121141781,Unknown,Slovensko,SK2121141781,Bratislava - mestská časť Nové Mesto,0.0,MUNIŠI-Group,Tomášikova,284,Unknown,Slovensko,Bratislava,83101.0,10896,Tomášikova,Unknown,Menu,Menu,Unknown,Meal,0.0,Unknown,0.0,0.0,7,2024,2024-07,Wednesday,29.6,0,0,0,Food
6884,2.0,Natura 0.3 fl,1.9,764,2024-07-10 13:31:52,224,52108694,2121141781,Unknown,Slovensko,SK2121141781,Bratislava - mestská časť Nové Mesto,0.0,MUNIŠI-Group,Tomášikova,284,Unknown,Slovensko,Bratislava,83101.0,10896,Tomášikova,Unknown,Unknown,Unknown,Natura,Plants and Garden,0.3,Unknown,0.0,0.0,7,2024,2024-07,Wednesday,3.8,0,0,0,Home & Household
6888,5.0,Zmrzlina 33ml,1.5,766,2024-07-10 13:35:10,224,52108694,2121141781,Unknown,Slovensko,SK2121141781,Bratislava - mestská časť Nové Mesto,0.0,MUNIŠI-Group,Tomášikova,284,Unknown,Slovensko,Bratislava,83101.0,10896,Tomášikova,Unknown,Zmrzlina,Ice Cream,Unknown,Frozen,33.0,L,0.0,0.0,7,2024,2024-07,Wednesday,7.5,0,0,0,Food
6869,5.0,"0,5l Kofola",2.4,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Nealkoholický nápoj,Soft Drink,Kofola,Non-Alcoholic Drinks,0.5,l,48.183316,17.1790016,7,2024,2024-07,Wednesday,12.0,0,0,0,Beverages
6873,8.0,Team up dospeli 90 min,23.9,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Dospelí Aktivita,Adults Activity,Team Up,Activity,90.0,min,48.183316,17.1790016,7,2024,2024-07,Wednesday,191.2,0,0,0,Non-Food & Services
6876,6.0,"0,5l RADLER capovny",2.9,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Radler,Radler,Unknown,Beer,0.5,L,48.183316,17.1790016,7,2024,2024-07,Wednesday,17.4,0,0,0,Beverages
6868,1.0,"0,5l Zlaty Bažant ´73",2.9,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,'73 Pivo,'73 Beer,Zlaty Bažant,Beer,0.5,L,48.183316,17.1790016,7,2024,2024-07,Wednesday,2.9,0,0,0,Beverages
6870,1.0,"0,33L Mattoni",2.6,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Minerálna voda,Mineral Water,Mattoni,Drinks,0.33,L,48.183316,17.1790016,7,2024,2024-07,Wednesday,2.6,0,0,0,Beverages
6875,1.0,Gin Tonic,5.0,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Tonic,Tonic,Unknown,Drinks,0.0,Unknown,48.183316,17.1790016,7,2024,2024-07,Wednesday,5.0,0,0,0,Beverages
6872,1.0,Mrož jahoda/čokoláda,1.6,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Jahoda Čokoláda,Strawberry Chocolate,Mrož,Sweet,0.0,Unknown,48.183316,17.1790016,7,2024,2024-07,Wednesday,1.6,0,0,0,Non-Food & Services
6878,2.0,Espresso,2.3,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Espresso,Espresso,Unknown,Coffee,0.0,Unknown,48.183316,17.1790016,7,2024,2024-07,Wednesday,4.6,0,0,0,Beverages
6867,9.0,"Sóda 0,1 L",0.4,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Sóda,Soda,Unknown,Beverage,0.1,L,48.183316,17.1790016,7,2024,2024-07,Wednesday,3.6,0,0,0,Beverages
6874,1.0,"0,5L Zlaty Bazant NEALKO",3.2,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Nealkoholické Pivo,Non-Alcoholic Beer,Zlaty Bazant,Beer,0.5,L,48.183316,17.1790016,7,2024,2024-07,Wednesday,3.2,0,0,0,Beverages
6877,2.0,Voda s citronom 1L,2.5,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Voda s citronom,Lemon Water,Unknown,Drinks,1.0,L,48.183316,17.1790016,7,2024,2024-07,Wednesday,5.0,0,0,0,Beverages
6871,3.0,"0,3l Kofola",1.6,763,2024-07-10 17:43:05,223,50243411,2120248878,Unknown,Slovensko,SK2120248878,Bratislava - mestská časť Staré Mesto,0.0,Team Up,Na kopci,283,Unknown,Slovensko,Bratislava,82104.0,4B,Studená,Unknown,Nealkoholický nápoj,Soft Drink,Kofola,Drinks,0.3,L,48.183316,17.1790016,7,2024,2024-07,Wednesday,4.800000000000001,0,0,0,Beverages
6887,1.0,Biliard ,8.4,765,2024-07-10 18:51:48,225,51984423,2120849445,Unknown,Slovensko,SK2120849445,Miloslavov,0.0,Galaxia VR,Alžbetin Dvor,285,B,Slovensko,Bratislava,82104.0,4,Studená,Unknown,Unknown,Unknown,Unknown,Cheese,0.0,Unknown,48.1837211,17.17756,7,2024,2024-07,Wednesday,8.4,0,0,0,Food
6885,1.0,GinTonic,5.8,765,2024-07-10 18:51:48,225,51984423,2120849445,Unknown,Slovensko,SK2120849445,Miloslavov,0.0,Galaxia VR,Alžbetin Dvor,285,B,Slovensko,Bratislava,82104.0,4,Studená,Unknown,Gin Tonic,Gin and Tonic,Unknown,Alcoholic Beverages,0.0,Unknown,48.1837211,17.17756,7,2024,2024-07,Wednesday,5.8,0,0,0,Beverages
6886,2.0,"Radler citrón čapovaný 0,5L",2.9,765,2024-07-10 18:51:48,225,51984423,2120849445,Unknown,Slovensko,SK2120849445,Miloslavov,0.0,Galaxia VR,Alžbetin Dvor,285,B,Slovensko,Bratislava,82104.0,4,Studená,Unknown,Radler citrón,Lemon Radler,Unknown,Beer,0.5,L,48.1837211,17.17756,7,2024,2024-07,Wednesday,5.8,0,0,0,Beverages
7311,1.0,DEZ TOFFIFEE  125g STORCK,2.4,826,2024-07-13 10:04:03,151,55673325,1084070878,Unknown,Slovensko,SK1084070878,Štefanov,0.0,Tomáš Haba - Rozličný tovar,Štefanov,187,Unknown,Slovensko,Štefanov,90645.0,343,Štefanov,Unknown,Toffee Candy,Toffee Candy,Storck,Confectionery,125.0,g,48.6808287,17.1998277,7,2024,2024-07,Saturday,2.4,0,0,0,Food
7313,1.0,"BR MAST 0,5KG",2.6,826,2024-07-13 10:04:03,151,55673325,1084070878,Unknown,Slovensko,SK1084070878,Štefanov,0.0,Tomáš Haba - Rozličný tovar,Štefanov,187,Unknown,Slovensko,Štefanov,90645.0,343,Štefanov,Unknown,Chleba,Bread,Unknown,Pastry,0.5,kg,48.6808287,17.1998277,7,2024,2024-07,Saturday,2.6,0,0,0,Food
7312,3.0,TYC TENDER 37g,0.7799999999999999,826,2024-07-13 10:04:03,151,55673325,1084070878,Unknown,Slovensko,SK1084070878,Štefanov,0.0,Tomáš Haba - Rozličný tovar,Štefanov,187,Unknown,Slovensko,Štefanov,90645.0,343,Štefanov,Unknown,Tender,Tender,TYC,Snack,37.0,g,48.6808287,17.1998277,7,2024,2024-07,Saturday,2.34,0,0,0,Food
7310,1.0,"Frankovka modrá 0,75l",3.5,826,2024-07-13 10:04:03,151,55673325,1084070878,Unknown,Slovensko,SK1084070878,Štefanov,0.0,Tomáš Haba - Rozličný tovar,Štefanov,187,Unknown,Slovensko,Štefanov,90645.0,343,Štefanov,Unknown,Modrá Víno,Blue Wine,Unknown,Alcohol,0.75,l,48.6808287,17.1998277,7,2024,2024-07,Saturday,3.5,0,0,0,Beverages
7308,0.115,CESNEK,7.739130434782608,826,2024-07-13 10:04:03,151,55673325,1084070878,Unknown,Slovensko,SK1084070878,Štefanov,0.0,Tomáš Haba - Rozličný tovar,Štefanov,187,Unknown,Slovensko,Štefanov,90645.0,343,Štefanov,Unknown,Česnek,Garlic,Unknown,Vegetable,0.0,Unknown,48.6808287,17.1998277,7,2024,2024-07,Saturday,0.89,0,0,0,Food
7309,1.0,"Zámocké sýtene červené 0,75l",2.3,826,2024-07-13 10:04:03,151,55673325,1084070878,Unknown,Slovensko,SK1084070878,Štefanov,0.0,Tomáš Haba - Rozličný tovar,Štefanov,187,Unknown,Slovensko,Štefanov,90645.0,343,Štefanov,Unknown,Sýtene Červené Víno,Sparkling Red Wine,Unknown,Wine,0.75,l,48.6808287,17.1998277,7,2024,2024-07,Saturday,2.3,0,0,0,Beverages
7428,1.0,Skateboard na plate mini                 ,1.65,846,2024-07-16 16:04:38,153,36260428,2021816159,69,Slovensko,SK2021816159,Skalica,0.0,BAL TIP,Dr.Clementisa,190,Unknown,Slovensko,Šaštín,90841.0,847,NÁMESTIE SLOBODY,Unknown,Skateboard mini,Mini Skateboard,Unknown,Toys,0.0,Unknown,48.6368933,17.1544052,7,2024,2024-07,Tuesday,1.65,0,0,0,Services & Other
10921,2.0,Cuk Nimm2 Smileg.100g Yog.,1.39,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Smilegums Yogurt,Smilegums Yogurt,Nimm2,Snacks,100.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,2.78,0,0,0,Food
10920,1.0,Obl Kávenky Cappucino 50g,0.89,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Cappuccino Biscuit,Cappuccino Biscuit,Obl Kávenky,Snacks,50.0,kg,48.6380414,17.1439377,7,2024,2024-07,Tuesday,0.89,0,0,0,Food
10919,1.0,Obl Mila rezy 50g,0.89,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Rezy,Bar,Mila,Snacks,50.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,0.89,0,0,0,Food
10914,1.0,Nát Bánovecká 200g neoch.,1.75,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Neochutená nátierka,Unflavored Spread,Unknown,Spread,200.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,1.75,0,0,0,Food
10909,1.0,"Mlieko čerst.3,6% 1l COOP",1.19,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Čerstvé mlieko 3.6%,Fresh Milk 3.6%,COOP,Milk,1.0,l,48.6380414,17.1439377,7,2024,2024-07,Tuesday,1.19,0,0,0,Non-Food & Services
10911,1.0,Jog ZV sm.320g biely,1.69,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Biely Jogurt,White Yogurt,Unknown,Dairy,320.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,1.69,0,0,0,Food
10913,2.0,Maslo čerst.250g Liptov,2.19,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Čerstvé Maslo,Fresh Butter,Liptov,Dairy,250.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,4.38,0,0,0,Food
10912,1.0,Paradajky pasír.500g COOP,1.15,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Pasírované Paradajky,Strained Tomatoes,COOP,Canned Fruits & Vegetables,500.0,kg,48.6380414,17.1439377,7,2024,2024-07,Tuesday,1.15,0,0,0,Food
10916,2.0,Obl Horalky 50g Sedita,0.59,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Oblátka,Wafer,Sedita,Snacks,50.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,1.18,0,0,0,Food
10915,2.0,Paradajky pasírované 500g,1.0,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Pasírované Paradajky,Strained Tomatoes,Unknown,Canned Fruits and Vegetables,500.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,2.0,0,0,0,Food
10910,1.0,Kyselina citronová pot.80g,0.99,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Kyselina citronová,Citric Acid,Unknown,Baking,80.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,0.99,0,0,0,Non-Food & Services
10918,1.0,Obl Rodinné 130g Kavenky,1.09,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Kavenky,Kavenky Wafers,Rodinné,Snacks,130.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,1.09,0,0,0,Food
10922,1.0,Kubík ov.kaps.100% 100g,0.69,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Ovocná kapsička,Fruit Pouch,Kubík,Food,100.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,0.69,0,0,0,Food
10917,3.0,Tyč Tender Milka mlieč.37g,0.59,1331,2024-07-16 16:15:58,304,168891,2020375863,Unknown,Slovensko,SK2020375863,Senica,0.0,COOP Jednota,Nám. oslobodenia,402,Unknown,Slovensko,Šaštín,90841.0,847,Šaštín-Stráže,Unknown,Mliečna Tyčinka,Milk Bar,Milka,Snacks,37.0,g,48.6380414,17.1439377,7,2024,2024-07,Tuesday,1.77,0,0,0,Food
7361,2.0,400402 VSTUPENKA-1 RAZIAREŇ DOSPELÍ   ,3.0,837,2024-07-19 14:59:40,240,10448,2020453479,24,Slovensko,SK2020453479,Kremnica,0.0,Mincovňa Kremnica štátny podnik,Štefánikovo nám.,311,24,Slovensko,Kremnica,96701.0,25,Štefánikovo námestie,Unknown,Vstupenka Dospelí,Entrance Ticket Adult,Unknown,Ticket,0.0,Unknown,48.7055007,18.9161752,7,2024,2024-07,Friday,6.0,0,0,0,Services & Other
7362,2.0,400403 VSTUPENKA-1 RAZIAREŇ DETI OD 6 r,1.5,837,2024-07-19 14:59:40,240,10448,2020453479,24,Slovensko,SK2020453479,Kremnica,0.0,Mincovňa Kremnica štátny podnik,Štefánikovo nám.,311,24,Slovensko,Kremnica,96701.0,25,Štefánikovo námestie,Unknown,Vstupenka pre Deti,Ticket for Children,Unknown,Unknown,0.0,Unknown,48.7055007,18.9161752,7,2024,2024-07,Friday,3.0,0,0,0,Non-Food & Services
7357,2.0,"Pepsi fl.0,25l",1.9,836,2024-07-20 14:04:16,239,31618618,2020530116,25,Slovensko,Unknown,Kremnica,0.0,FIDENZA,Štefánikovo nám.,310,Unknown,Unknown,Kremnica,0.0,Unknown,Štefánikovo nám.,Unknown,Cola,Cola,Pepsi,Drinks,0.25,l,34.220389,70.3800314,7,2024,2024-07,Saturday,3.8,0,0,0,Beverages
7358,1.0,"Cofola fl.0,25l",1.9,836,2024-07-20 14:04:16,239,31618618,2020530116,25,Slovensko,Unknown,Kremnica,0.0,FIDENZA,Štefánikovo nám.,310,Unknown,Unknown,Kremnica,0.0,Unknown,Štefánikovo nám.,Unknown,Nealkoholický nápoj,Soft Drink,Cofola,Drinks,0.25,l,34.220389,70.3800314,7,2024,2024-07,Saturday,1.9,0,0,0,Beverages
